"session_id","question","response"
"3ab02e36-df08-11ef-9325-0242ac120003",question1,Resource Operations Coordinator
"3ab02e36-df08-11ef-9325-0242ac120003",question2,"Education, References, Soft Skills, Prior Experience"
"3ab02e36-df08-11ef-9325-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
"8c56ee3c-df08-11ef-8bc0-0242ac120003",question1,Resource Operations Coordinator
"8c56ee3c-df08-11ef-8bc0-0242ac120003",question2,"Prior Experience, Education, References, Soft Skills"
"8c56ee3c-df08-11ef-8bc0-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
"57a5a380-df09-11ef-9101-0242ac120003",question1,Resource Operations Coordinator
"57a5a380-df09-11ef-9101-0242ac120003",question2,"Prior Experience, Education, References, Soft Skills"
"57a5a380-df09-11ef-9101-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate has had 4 years of experience in the position., The candidate has received 10 reference letters from previous companies., The candidate‘s „References“ have received the maximal score of 10."
f8e50d80-df09-11ef-9077-0242ac120003,question1,Resource Operations Coordinator
f8e50d80-df09-11ef-9077-0242ac120003,question2,"Education, Soft Skills, Prior Experience, References"
f8e50d80-df09-11ef-9077-0242ac120003,question3,"The candidate has had 4 years of experience in the position., The candidate‘s „References“ have received the maximal score of 10."
"3099c3f6-df0a-11ef-8bc0-0242ac120003",question1,Operations Lead
"3099c3f6-df0a-11ef-8bc0-0242ac120003",question2,"Education, Soft Skills, Prior Experience"
"3099c3f6-df0a-11ef-8bc0-0242ac120003",question3,"The candidate‘s „References“ have received the maximal score of 10., The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“."
"3099c3f6-df0a-11ef-8bc0-0242ac120003",question1,Resource Operations Coordinator
"3099c3f6-df0a-11ef-8bc0-0242ac120003",question2,"Prior Experience, Education, References, Soft Skills"
"3099c3f6-df0a-11ef-8bc0-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
c056078e-df0a-11ef-8bc0-0242ac120003,question1,Resource Operations Coordinator
c056078e-df0a-11ef-8bc0-0242ac120003,question2,"Education, Soft Skills, References, Prior Experience"
c056078e-df0a-11ef-8bc0-0242ac120003,question3,The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“.
"595f94fe-df0b-11ef-8bc0-0242ac120003",question1,Resource Operations Coordinator
"595f94fe-df0b-11ef-8bc0-0242ac120003",question2,"Prior Experience, Education, References, Soft Skills"
"595f94fe-df0b-11ef-8bc0-0242ac120003",question3,"The candidate‘s „References“ have received the maximal score of 10., The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“."
"9a6c4758-df0b-11ef-9101-0242ac120003",question1,Resource Operations Coordinator
"9a6c4758-df0b-11ef-9101-0242ac120003",question2,"Prior Experience, Education, References, Soft Skills"
"9a6c4758-df0b-11ef-9101-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
"0ac2b528-df0c-11ef-8b3e-0242ac120003",question1,Resource Operations Coordinator
"0ac2b528-df0c-11ef-8b3e-0242ac120003",question2,"Soft Skills, Prior Experience, References, Education"
"0ac2b528-df0c-11ef-8b3e-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
"89018888-df0c-11ef-9325-0242ac120003",question1,Resource Operations Coordinator
"89018888-df0c-11ef-9325-0242ac120003",question2,"Prior Experience, Education, References, Soft Skills"
"89018888-df0c-11ef-9325-0242ac120003",question3,The candidate‘s „References“ have received the maximal score of 10.
"5ece4550-df0d-11ef-a8d9-0242ac120003",question1,Resource Operations Coordinator
"5ece4550-df0d-11ef-a8d9-0242ac120003",question2,"Soft Skills, Prior Experience, References"
"5ece4550-df0d-11ef-a8d9-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate has had 4 years of experience in the position., The candidate‘s „References“ have received the maximal score of 10."
"5ece4550-df0d-11ef-a8d9-0242ac120003",question1,Resource Operations Coordinator
"5ece4550-df0d-11ef-a8d9-0242ac120003",question2,"Education, Prior Experience, References, Soft Skills"
"5ece4550-df0d-11ef-a8d9-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
a94f6e92-df0d-11ef-9325-0242ac120003,question1,Project Coordinator
a94f6e92-df0d-11ef-9325-0242ac120003,question2,"Prior Experience, Education, References, Technical Skills, Soft Skills"
a94f6e92-df0d-11ef-9325-0242ac120003,question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate has had 4 years of experience in the position., The candidate‘s „References“ have received the maximal score of 10., The candidate has received 10 reference letters from previous companies."
a94f6e92-df0d-11ef-9325-0242ac120003,question1,Resource Operations Coordinator
a94f6e92-df0d-11ef-9325-0242ac120003,question2,"Prior Experience, Education, References, Soft Skills, Technical Skills"
a94f6e92-df0d-11ef-9325-0242ac120003,question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate has had 4 years of experience in the position., The candidate has received 10 reference letters from previous companies."
b68ac03e-df0d-11ef-b02c-0242ac120003,question1,Resource Operations Coordinator
b68ac03e-df0d-11ef-b02c-0242ac120003,question2,"Prior Experience, Education, References, Soft Skills"
b68ac03e-df0d-11ef-b02c-0242ac120003,question3,"The candidate‘s „References“ have received the maximal score of 10., The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate has had 4 years of experience in the position., The candidate has received 10 reference letters from previous companies."
fae1f162-df0d-11ef-8b3e-0242ac120003,question1,Resource Operations Coordinator
fae1f162-df0d-11ef-8b3e-0242ac120003,question2,"Education, Soft Skills, Prior Experience"
fae1f162-df0d-11ef-8b3e-0242ac120003,question3,"The candidate has had 4 years of experience in the position., The candidate has received 10 reference letters from previous companies., The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
fae1f162-df0d-11ef-8b3e-0242ac120003,question1,Resource Operations Coordinator
fae1f162-df0d-11ef-8b3e-0242ac120003,question2,"Soft Skills, References, Education, Prior Experience"
fae1f162-df0d-11ef-8b3e-0242ac120003,question3,"The candidate‘s „References“ have received the maximal score of 10., The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“."
"1068e9f0-df0e-11ef-9325-0242ac120003",question1,Resource Operations Coordinator
"1068e9f0-df0e-11ef-9325-0242ac120003",question2,"Prior Experience, References, Soft Skills, Education"
"1068e9f0-df0e-11ef-9325-0242ac120003",question3,The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“.
"0ed615bc-df0f-11ef-9325-0242ac120003",question1,Resource Operations Coordinator
"0ed615bc-df0f-11ef-9325-0242ac120003",question2,"Prior Experience, Education, Soft Skills, References"
"0ed615bc-df0f-11ef-9325-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
"3465d48e-df0f-11ef-a8d9-0242ac120003",question1,Resource Operations Coordinator
"3465d48e-df0f-11ef-a8d9-0242ac120003",question2,"Prior Experience, Education, References, Soft Skills"
"3465d48e-df0f-11ef-a8d9-0242ac120003",question3,"The candidate‘s „References“ have received the maximal score of 10., The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“."
a54d218e-df0f-11ef-9325-0242ac120003,question1,Resource Operations Coordinator
a54d218e-df0f-11ef-9325-0242ac120003,question2,"Prior Experience, Education, References, Soft Skills"
a54d218e-df0f-11ef-9325-0242ac120003,question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
aa8a994c-df0f-11ef-9101-0242ac120003,question1,Resource Operations Coordinator
aa8a994c-df0f-11ef-9101-0242ac120003,question2,"Prior Experience, Education, References, Soft Skills"
aa8a994c-df0f-11ef-9101-0242ac120003,question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
aa8a994c-df0f-11ef-9101-0242ac120003,question1,Resource Operations Coordinator
aa8a994c-df0f-11ef-9101-0242ac120003,question2,"Prior Experience, Education, References, Soft Skills"
aa8a994c-df0f-11ef-9101-0242ac120003,question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
"272e3756-df10-11ef-a8d9-0242ac120003",question1,Resource Operations Coordinator
"272e3756-df10-11ef-a8d9-0242ac120003",question2,"Education, References, Soft Skills, Prior Experience"
"272e3756-df10-11ef-a8d9-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
d0b65ccc-df10-11ef-8b3e-0242ac120003,question1,Resource Operations Coordinator
d0b65ccc-df10-11ef-8b3e-0242ac120003,question2,"Education, Prior Experience, References, Soft Skills"
d0b65ccc-df10-11ef-8b3e-0242ac120003,question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate has had 4 years of experience in the position., The candidate has received 10 reference letters from previous companies., The candidate‘s „References“ have received the maximal score of 10."
e71053ec-df10-11ef-9325-0242ac120003,question1,Resource Operations Coordinator
e71053ec-df10-11ef-9325-0242ac120003,question2,"Prior Experience, Education, References, Soft Skills"
e71053ec-df10-11ef-9325-0242ac120003,question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
"711d1da4-df11-11ef-9325-0242ac120003",question1,Resource Operations Coordinator
"711d1da4-df11-11ef-9325-0242ac120003",question2,"Prior Experience, Education, References, Soft Skills"
"711d1da4-df11-11ef-9325-0242ac120003",question3,"The candidate‘s „References“ have received the maximal score of 10., The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“."
"311cf212-df14-11ef-a609-0242ac120003",question1,Resource Operations Coordinator
"311cf212-df14-11ef-a609-0242ac120003",question2,"Prior Experience, Education, References, Soft Skills"
"311cf212-df14-11ef-a609-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10., The candidate has had 4 years of experience in the position."
ebca4914-df16-11ef-af32-0242ac120003,question1,Resource Operations Coordinator
ebca4914-df16-11ef-af32-0242ac120003,question2,"Prior Experience, Education, References, Soft Skills"
